"Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
35,-162,178,0.0661020814427884
35,-162,180,0.0667136285396421
35,-160,0,4.82413308903292
35,-160,2,4.82676045512786
35,-160,4,4.80823255823107
35,-160,6,4.7688538855992
35,-160,8,4.70925181019608
35,-160,10,4.63035574596161
35,-160,12,4.53336837254611
35,-160,14,4.41973026845991
35,-160,16,4.29107949015744
35,-160,18,4.14920774901672
35,-160,20,3.99601486892448
35,-160,22,3.83346315902614
35,-160,24,3.66353321775666
35,-160,26,3.48818250726919
35,-160,28,3.30930781585353
35,-160,30,3.1287124752333
35,-160,32,2.94807893535244
35,-160,34,2.768947036221
35,-160,36,2.59269806767541
35,-160,38,2.42054448418088
35,-160,40,2.25352495086975
35,-160,42,2.09250424370768
35,-160,44,1.93817741303645
35,-160,46,1.79107754533323
35,-160,48,1.65158642046906
35,-160,50,1.51994735721816
35,-160,52,1.39627956350102
35,-160,54,1.2805933545562
35,-160,56,1.1728056664761
35,-160,58,1.07275536895118
35,-160,60,0.980217964580367
35,-160,62,0.894919348106434
35,-160,64,0.816548383385221
35,-160,66,0.744768135424664
35,-160,68,0.679225666806204
35,-160,70,0.61956037037444
35,-160,72,0.565410862174881
35,-160,74,0.516420499891083
35,-160,76,0.472241622788534
35,-160,78,0.432538630256334
35,-160,80,0.396990028689727
35,-160,82,0.365289582167632
35,-160,84,0.337146702745125
35,-160,86,0.312286212768527
35,-160,88,0.290447605858397
35,-160,90,0.271383926295151
35,-160,92,0.254860379401021
35,-160,94,0.240652778742837
35,-160,96,0.22854592986283
35,-160,98,0.218332044755029
35,-160,100,0.20980927614903
35,-160,102,0.202780455331652
35,-160,104,0.197052111070187
35,-160,106,0.192433839463631
35,-160,108,0.188738084511428
35,-160,110,0.185780376211468
35,-160,112,0.183380056606145
35,-160,114,0.181361504151759
35,-160,116,0.179555843158026
35,-160,118,0.177803098246867
35,-160,120,0.175954724614987
35,-160,122,0.173876414561302
35,-160,124,0.171451050874308
35,-160,126,0.168581650267495
35,-160,128,0.165194117433875
35,-160,130,0.161239615021539
35,-160,132,0.156696349534431
35,-160,134,0.151570580294644
35,-160,136,0.145896680158057
35,-160,138,0.139736113829235
35,-160,140,0.13317525236071
35,-160,142,0.126322009212742
35,-160,144,0.11930136081986
35,-160,146,0.112249897916419
35,-160,148,0.10530963631707
35,-160,150,0.0986213897742659
35,-160,152,0.0923180649891719
35,-160,154,0.0865182725293094
35,-160,156,0.081320651663819
35,-160,158,0.0767992789103025
35,-160,160,0.0730004695954944
35,-160,162,0.0699411926952154
35,-160,164,0.0676092086955677
35,-160,166,0.0659649179120934
35,-160,168,0.0649447838826192
35,-160,170,0.0644660846017294
35,-160,172,0.0644326538100621
35,-160,174,0.0647412132054091
35,-160,176,0.0652878689239133
35,-160,178,0.0659743528502985
35,-160,180,0.0667136285396421
35,-158,0,4.82413308903292
35,-158,2,4.82730096488779
35,-158,4,4.80896084882557
35,-158,6,4.76940629266146
35,-158,8,4.70926548085455
35,-158,10,4.62947993124705
35,-158,12,4.53127485471605
35,-158,14,4.41612258075808
35,-158,16,4.28570066312092
35,-158,18,4.14184639754264
35,-158,20,3.9865095137364
35,-158,22,3.82170475166207
35,-158,24,3.64946590728888
35,-158,26,3.47180274792022
35,-158,28,3.29066196632032
35,-158,30,3.10789308214014
35,-158,32,2.92521992443623
35,-158,34,2.74421805549901
35,-158,36,2.56629823709035
35,-158,38,2.3926958064248
35,-158,40,2.22446562886156
35,-158,42,2.06248213240086
35,-158,44,1.90744380799244
35,-158,46,1.75988147921427
35,-158,48,1.62016960292424
35,-158,50,1.48853985538917
35,-158,52,1.3650962814837
35,-158,54,1.24983133252611
35,-158,56,1.14264218557537
35,-158,58,1.04334681792382
35,-158,60,0.951699399640745
35,-158,62,0.867404659300674
35,-158,64,0.790130968964895
35,-158,66,0.719521980269055
35,-158,68,0.655206721104534
35,-158,70,0.596808129734754
35,-158,72,0.543950059012631
35,-158,74,0.496262827254905
35,-158,76,0.453387424623155
35,-158,78,0.414978505512497
35,-158,80,0.380706309860241
35,-158,82,0.350257661139326
35,-158,84,0.323336187886897
35,-158,86,0.299661910688917
35,-158,88,0.278970329185154
35,-158,90,0.261011135205466
35,-158,92,0.245546669609322
35,-158,94,0.232350232436597
35,-158,96,0.22120434889601
35,-158,98,0.211899087491841
35,-158,100,0.204230520901014
35,-158,102,0.197999414507714
35,-158,104,0.193010221063678
35,-158,106,0.189070451967797
35,-158,108,0.185990485349493
35,-158,110,0.1835838577867
35,-158,112,0.1816680695548
35,-158,114,0.180065912501204
35,-158,116,0.178607305001938
35,-158,118,0.177131590382565
35,-158,120,0.175490224488761
35,-158,122,0.173549746022064
35,-158,124,0.171194891510522
35,-158,126,0.168331687491059
35,-158,128,0.164890328152278
35,-158,130,0.160827630119244
35,-158,132,0.15612885016921
35,-158,134,0.150808659231025
35,-158,136,0.144911089355201
35,-158,138,0.138508310884314
35,-158,140,0.131698154926058
35,-158,142,0.124600369832459
35,-158,144,0.117351686110579
35,-158,146,0.110099856351181
35,-158,148,0.102996927839701
35,-158,150,0.0961920867176374
35,-158,152,0.0898244747317394
35,-158,154,0.0840164143509046
35,-158,156,0.0788674789471392
35,-158,158,0.0744498085344397
35,-158,160,0.0708049988466866
35,-158,162,0.0679427871236892
35,-158,164,0.0658416305814368
35,-158,166,0.0644511349002311
35,-158,168,0.0636961535346954
35,-158,170,0.0634822575526609
35,-158,172,0.0637021816233174
35,-158,174,0.0642427930776666
35,-158,176,0.0649921118553168
35,-158,178,0.0658459292935419
35,-158,180,0.0667136285396421
35,-156,0,4.82413308903293
35,-156,2,4.82783633732055
35,-156,4,4.80970410937001
35,-156,6,4.77002101319567
35,-156,8,4.70941749240194
35,-156,10,4.62884800031392
35,-156,12,4.52956043658523
35,-156,14,4.41305832686474
35,-156,16,4.28105744052723
35,-156,18,4.13543866129146
35,-156,20,3.97819895310276
35,-156,22,3.8114022057357
35,-156,24,3.63713161161974
35,-156,26,3.45744503068968
35,-156,28,3.27433455886889
35,-156,30,3.08969124438046
35,-156,32,2.9052756107487
35,-156,34,2.72269436144064
35,-156,36,2.54338337212604
35,-156,38,2.3685968335568
35,-156,40,2.19940219928746
35,-156,42,2.03668042314063
35,-156,44,1.88113084395076
35,-156,46,1.73327998973756
35,-156,48,1.59349352811127
35,-156,50,1.46199058089684
35,-156,52,1.33885964408005
35,-156,54,1.22407540388636
35,-156,56,1.11751581035031
35,-156,58,1.01897885522392
35,-156,60,0.928198595709101
35,-156,62,0.844860063816135
35,-156,64,0.768612798215463
35,-156,66,0.699082827059309
35,-156,68,0.635883013065628
35,-156,70,0.578621743805014
35,-156,72,0.526910009221507
35,-156,74,0.480366954503712
35,-156,76,0.438624029891929
35,-156,78,0.401327880930399
35,-156,80,0.368142134617601
35,-156,82,0.338748240738691
35,-156,84,0.312845525362335
35,-156,86,0.290150606975457
35,-156,88,0.270396316751736
35,-156,90,0.25333025445315
35,-156,92,0.238713101547219
35,-156,94,0.226316804003022
35,-156,96,0.215922729240667
35,-156,98,0.207319894827261
35,-156,100,0.200303360397927
35,-156,102,0.194672868340193
35,-156,104,0.190231812241717
35,-156,106,0.186786604096808
35,-156,108,0.184146500923168
35,-156,110,0.182123937968792
35,-156,112,0.180535398476757
35,-156,114,0.179202828666042
35,-156,116,0.177955581151712
35,-156,118,0.176632840829493
35,-156,120,0.175086455087545
35,-156,122,0.173184056354615
35,-156,124,0.170812331213435
35,-156,126,0.167880258854789
35,-156,128,0.164322115224625
35,-156,130,0.160100020883914
35,-156,132,0.155205803604
35,-156,134,0.149661954220782
35,-156,136,0.143521478971216
35,-156,138,0.136866495206858
35,-156,140,0.129805480341213
35,-156,142,0.122469164513211
35,-156,144,0.115005151801926
35,-156,146,0.107571456550121
35,-156,148,0.100329241909486
35,-156,150,0.0934351370482896
35,-156,152,0.0870335770342148
35,-156,154,0.0812496455812058
35,-156,156,0.0761828983459568
35,-156,158,0.0719025996896557
35,-156,160,0.0684447198379687
35,-156,162,0.0658109182083044
35,-156,164,0.0639695929323608
35,-156,166,0.0628589203208169
35,-156,168,0.0623916569313659
35,-156,170,0.0624613463804826
35,-156,172,0.0629494760268728
35,-156,174,0.0637330739584673
35,-156,176,0.064692227934108
35,-156,178,0.0657170431903079
35,-156,180,0.0667136285396422
35,-154,0,4.82413308903292
35,-154,2,4.82836652667764
35,-154,4,4.81046401552251
35,-154,6,4.77070340869045
35,-154,8,4.7097189729692
35,-154,10,4.62847895911752
35,-154,12,4.52825405445989
35,-154,14,4.41057827784018
35,-154,16,4.27720409759026
35,-154,18,4.13005367316832
35,-154,20,3.97116814413608
35,-154,22,3.80265682427784
35,-154,24,3.62664801556986
35,-154,26,3.44524295068013
35,-154,28,3.26047411976055
35,-154,30,3.07426895433366
35,-154,32,2.88841954476605
35,-154,34,2.7045587737465
35,-154,36,2.52414297001719
35,-154,38,2.34844093547202
35,-154,40,2.17852898289277
35,-154,42,2.01529144635387
35,-154,44,1.85942599423691
35,-154,46,1.71145298597884
35,-154,48,1.57172806626011
35,-154,50,1.44045718089012
35,-154,52,1.3177132225811
35,-154,54,1.20345356672577
35,-154,56,1.09753783131206
35,-154,58,0.99974528508794
35,-154,60,0.909791427923735
35,-154,62,0.827343371182073
35,-154,64,0.752033748496526
35,-154,66,0.683472984130448
35,-154,68,0.621259833418364
35,-154,70,0.564990185106777
35,-154,72,0.514264177210662
35,-154,74,0.468691725819469
35,-154,76,0.427896600568939
35,-154,78,0.391519202429762
35,-154,80,0.359218210772074
35,-154,82,0.330671269384626
35,-154,84,0.305574877409887
35,-154,86,0.283643643084712
35,-154,88,0.264609047623184
35,-154,90,0.248217855101727
35,-154,92,0.234230292985435
35,-154,94,0.222418117738724
35,-154,96,0.212562671155403
35,-154,98,0.204453025604189
35,-154,100,0.197884309961699
35,-154,102,0.192656301970441
35,-154,104,0.188572366292473
35,-154,106,0.185438809698507
35,-154,108,0.183064714687258
35,-154,110,0.181262299497402
35,-154,112,0.179847835250792
35,-154,114,0.178643129403999
35,-154,116,0.177477558675523
35,-154,118,0.176190604453776
35,-154,120,0.174634810135782
35,-154,122,0.172679044169854
35,-154,124,0.170211916593657
35,-154,126,0.167145162944754
35,-154,128,0.163416780477948
35,-154,130,0.158993681001975
35,-154,132,0.153873615968345
35,-154,134,0.148086136310156
35,-154,136,0.141692375102221
35,-154,138,0.134783487580071
35,-154,140,0.127477651004534
35,-154,142,0.119915614689335
35,-154,144,0.112254893972067
35,-154,146,0.104662813936877
35,-154,148,0.097308719651335
35,-154,150,0.0903557680916606
35,-154,152,0.0839527907319854
35,-154,154,0.078226753899174
35,-154,156,0.0732763381334416
35,-154,158,0.0691671039880934
35,-154,160,0.0659286114709162
35,-154,162,0.0635537210567246
35,-154,164,0.0620001386024178
35,-154,166,0.0611940912015699
35,-154,168,0.0610358544267615
35,-154,170,0.061406711179564
35,-154,172,0.0621768229340366
35,-154,174,0.0632134447341531
35,-154,176,0.0643889187122831
35,-154,178,0.0655879334204698
35,-154,180,0.0667136285396421
35,-152,0,4.82413308903292
35,-152,2,4.82889144420525
35,-152,4,4.81124200564066
35,-152,6,4.77145822516693
35,-152,8,4.71017984133664
35,-152,10,4.62838976438292
35,-152,12,4.52738148188771
35,-152,14,4.40871863101198
35,-152,16,4.27418860874783
35,-152,18,4.12575221007783
35,-152,20,3.96549130022824
35,-152,22,3.79555645102606
35,-152,24,3.61811631580002
35,-152,26,3.43531029782295
35,-152,28,3.24920580098345
35,-152,30,3.06176105575665
35,-152,32,2.87479420577803
35,-152,34,2.68995903626791
35,-152,36,2.50872743898306
35,-152,38,2.33237845040512
35,-152,40,2.16199347868585
35,-152,42,1.99845715565217
35,-152,44,1.84246311536708
35,-152,46,1.69452391038113
35,-152,48,1.5549842289673
35,-152,50,1.42403656784029
35,-152,52,1.3017385404939
35,-152,54,1.18803105588482
35,-152,56,1.08275667972875
35,-152,58,0.985677584842416
35,-152,60,0.896492601420343
35,-152,62,0.814852986776657
35,-152,64,0.740376641327965
35,-152,66,0.672660598630949
35,-152,68,0.611291708282435
35,-152,70,0.555855508712835
35,-152,72,0.50594335078096
35,-152,74,0.4611578821387
35,-152,76,0.421117037083931
35,-152,78,0.385456698352555
35,-152,80,0.353832207872624
35,-152,82,0.325918905101678
35,-152,84,0.30141186648983
35,-152,86,0.280025010072921
35,-152,88,0.261489717189934
35,-152,90,0.245553110487879
35,-152,92,0.231976114974884
35,-152,94,0.220531417727537
35,-152,96,0.211001432343556
35,-152,98,0.203176366347736
35,-152,100,0.196852483147496
35,-152,102,0.191830644144808
35,-152,104,0.187915210380978
35,-152,106,0.184913375629133
35,-152,108,0.182634993130896
35,-152,110,0.180892945234465
35,-152,112,0.179504088224728
35,-152,114,0.178290783086842
35,-152,116,0.177082996595323
35,-152,118,0.175720926171353
35,-152,120,0.174058067091342
35,-152,122,0.171964603102172
35,-152,124,0.169330963149966
35,-152,126,0.16607135024204
35,-152,128,0.162127016545914
35,-152,130,0.157469035348458
35,-152,132,0.152100309493805
35,-152,134,0.14605656149845
35,-152,136,0.139406076411222
35,-152,138,0.132248017327887
35,-152,140,0.124709206228083
35,-152,142,0.116939357961906
35,-152,144,0.109104868237707
35,-152,146,0.101381379549197
35,-152,148,0.093945471304077
35,-152,150,0.0869659289626541
35,-152,152,0.0805951279776863
35,-152,154,0.0749611090671759
35,-152,156,0.0701609123488328
35,-152,158,0.0662556746948546
35,-152,160,0.0632678793215145
35,-152,162,0.0611809879582078
35,-152,164,0.0599414989940948
35,-152,166,0.0594632792850488
35,-152,168,0.059633834186772
35,-152,170,0.0603220300508492
35,-152,172,0.0613866819421677
35,-152,174,0.0626853763205722
35,-152,176,0.0640829157607295
35,-152,178,0.0654588446156603
35,-152,180,0.0667136285396421
35,-150,0,4.82413308903292
35,-150,2,4.82941095529965
35,-150,4,4.81203926569378
35,-150,6,4.77228955440343
35,-150,8,4.71080873175591
35,-150,10,4.62859519897913
35,-150,12,4.52696514335019
35,-150,14,4.40751075191131
35,-150,16,4.27205231145229
35,-150,18,4.12258627749455
35,-150,20,3.96123140227305
35,-150,22,3.79017492261864
35,-150,24,3.61162063797129
35,-150,26,3.42774047349391
35,-150,28,3.24063084160332
35,-150,30,3.05227480563425
35,-150,32,2.86451072955255
35,-150,34,2.67900778381001
35,-150,36,2.49724838343327
35,-150,38,2.32051737126817
35,-150,40,2.14989753487608
35,-150,42,1.98627086477449
35,-150,44,1.83032482663069
35,-150,46,1.68256283039404
35,-150,48,1.54331803302545
35,-150,50,1.4127696048209
35,-150,52,1.29096061759105
35,-150,54,1.17781677060935
35,-150,56,1.0731652511788
35,-150,58,0.976753124481149
35,-150,60,0.888264755590381
35,-150,62,0.807337878898585
35,-150,64,0.733578040965308
35,-150,66,0.666571246986555
35,-150,68,0.605894734713578
35,-150,70,0.551125879911746
35,-150,72,0.501849302715052
35,-150,74,0.45766229403687
35,-150,76,0.418178716098323
35,-150,78,0.383031552509869
35,-150,80,0.35187429315222
35,-150,82,0.324381339651425
35,-150,84,0.300247610940945
35,-150,86,0.279187517573068
35,-150,88,0.260933460162346
35,-150,90,0.245233993341894
35,-150,92,0.231851783199101
35,-150,94,0.220561474195178
35,-150,96,0.21114757148612
35,-150,98,0.203402436360703
35,-150,100,0.197124485836834
35,-150,102,0.192116681648738
35,-150,104,0.188185388020855
35,-150,106,0.185139670718781
35,-150,108,0.182791100796108
35,-150,110,0.180954114160921
35,-150,112,0.179446961648504
35,-150,114,0.178093263025151
35,-150,116,0.17672415191203
35,-150,118,0.175180967081661
35,-150,120,0.17331840952875
35,-150,122,0.171008045333049
35,-150,124,0.168141993466063
35,-150,126,0.16463659792315
35,-150,128,0.160435848205371
35,-150,130,0.155514285231001
35,-150,132,0.149879115730756
35,-150,134,0.143571261752905
35,-150,136,0.136665097405069
35,-150,138,0.129266675665001
35,-150,140,0.121510325389186
35,-150,142,0.113553601180717
35,-150,144,0.105570691757394
35,-150,146,0.0977445273342301
35,-150,148,0.0902579612152442
35,-150,150,0.0832845205804641
35,-150,152,0.0769793106730044
35,-150,154,0.0714707007505284
35,-150,156,0.0668534084004769
35,-150,158,0.06318352612885
35,-150,160,0.0604759029661914
35,-150,162,0.0587041146039176
35,-150,164,0.0578030458632625
35,-150,166,0.0576738917713966
35,-150,168,0.0581911828051223
35,-150,170,0.0592112789387048
35,-150,172,0.0605816738413903
35,-150,174,0.0621504149285847
35,-150,176,0.0637749777764247
35,-150,178,0.0653300264092245
35,-150,180,0.0667136285396421
35,-148,0,4.82413308903292
35,-148,2,4.8299248770072
35,-148,4,4.81285671589486
35,-148,6,4.77320079975924
35,-148,8,4.71161292829094
35,-148,10,4.62910776435376
35,-148,12,4.5270239557707
35,-148,14,4.4069809585428
35,-148,16,4.2708296310111
35,-148,18,4.12059877823876
35,-148,20,3.95843982163862
35,-148,22,3.78657166403746
35,-148,24,3.60722763169442
35,-148,26,3.42260612102756
35,-148,28,3.23482627860293
35,-148,30,3.04588971785756
35,-148,32,2.85764894355616
35,-148,34,2.67178283167402
35,-148,36,2.48977921215096
35,-148,38,2.31292433553555
35,-148,40,2.14229877939792
35,-148,42,1.97877917082873
35,-148,44,1.8230449688515
35,-148,46,1.67558946433471
35,-148,48,1.53673411238529
35,-148,50,1.40664530928653
35,-148,52,1.2853527578901
35,-148,54,1.17276862636034
35,-148,56,1.06870678918957
35,-148,58,0.972901540059442
35,-148,60,0.885025276956445
35,-148,62,0.804704774699138
35,-148,64,0.731535772919301
35,-148,66,0.665095713540795
35,-148,68,0.604954556896903
35,-148,70,0.550683686957467
35,-148,72,0.501862982060918
35,-148,74,0.458086177602899
35,-148,76,0.418964681908885
35,-148,78,0.384130027441871
35,-148,80,0.353235148596789
35,-148,82,0.325954676986406
35,-148,84,0.301984437815253
35,-148,86,0.281040319062553
35,-148,88,0.262856670896655
35,-148,90,0.247184377806577
35,-148,92,0.233788731720199
35,-148,94,0.222447221789683
35,-148,96,0.212947346019739
35,-148,98,0.205084541528101
35,-148,100,0.198660323616947
35,-148,102,0.193480718337253
35,-148,104,0.189355067934199
35,-148,106,0.186095282390292
35,-148,108,0.183515602071111
35,-148,110,0.181432925076276
35,-148,112,0.179667737266273
35,-148,114,0.178045662249034
35,-148,116,0.176399622360856
35,-148,118,0.174572569780043
35,-148,120,0.172420709814275
35,-148,122,0.169817097187831
35,-148,124,0.166655442647202
35,-148,126,0.16285392405539
35,-148,128,0.158358756878145
35,-148,130,0.153147247932916
35,-148,132,0.147230038486236
35,-148,134,0.140652243564488
35,-148,136,0.133493218729073
35,-148,138,0.125864737527709
35,-148,140,0.117907444296219
35,-148,142,0.109785556835013
35,-148,144,0.101679926726762
35,-148,146,0.093779712388732
35,-148,148,0.0862730679520743
35,-148,150,0.0793373832268982
35,-148,152,0.0731297085928403
35,-148,154,0.0677780471582208
35,-148,156,0.063374182546929
35,-148,158,0.0599686284972914
35,-148,160,0.0575681389581073
35,-148,162,0.0561360165922077
35,-148,164,0.0555952238449995
35,-148,166,0.0558340600797286
35,-148,168,0.0567139488991621
35,-148,170,0.0580787076784206
35,-148,172,0.0597645663042899
35,-148,174,0.0616101745966977
35,-148,176,0.0634658874680649
